dataset,dataset_label,image,image_stem,model,model_label,pll_score,wer,cer,levenshtein,gt_source,gt_file,prediction_file,gt_chars,pred_chars
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00008_fol-1v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00008_fol-1v,sinai_no_voc_61,sinai no voc 61,3004.111921787262,0.883248730964467,0.3957273652085453,380.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00008_fol-1v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00008_fol-1v.xml,977,845
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00008_fol-1v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00008_fol-1v,vat44,vat44,3465.4391030669212,0.8477157360406091,0.34384537131230924,338.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00008_fol-1v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00008_fol-1v.xml,977,927
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r,ashkenazy,ashkenazy,2862.2531260252,0.8492462311557789,0.38900414937759337,370.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.xml,958,775
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r,biblia9,biblia9,3513.1166272759438,0.8693467336683417,0.3703319502074689,367.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.xml,958,953
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r,italian_7,italian 7,3235.421560972929,0.678391959798995,0.18983402489626555,191.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.xml,958,958
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r,prenumeranten,prenumeranten,3676.594819520251,1.0,0.6690871369294605,650.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.xml,958,934
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r,sephardi,sephardi,3110.43342679739,0.7085427135678392,0.229253112033195,217.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.xml,958,941
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r,sinai_no_voc_61,sinai no voc 61,2894.778455853462,0.8492462311557789,0.3993775933609959,381.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.xml,958,834
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r,vat44,vat44,3434.914442181587,0.7939698492462312,0.3091286307053942,297.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00009_fol-2r.xml,958,921
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v,ashkenazy,ashkenazy,3041.1833102703094,0.8457943925233645,0.385896180215475,391.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.xml,1017,814
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v,biblia9,biblia9,3701.5101400613785,0.8738317757009346,0.3721841332027424,393.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.xml,1017,1007
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v,italian_7,italian 7,3173.8689964367077,0.5841121495327103,0.17531831537708129,186.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.xml,1017,1005
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v,prenumeranten,prenumeranten,3743.8102455793414,0.9953271028037384,0.67384916748286,698.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.xml,1017,978
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v,sephardi,sephardi,3211.5900311768055,0.6822429906542056,0.21351616062683643,223.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.xml,1017,1008
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v,sinai_no_voc_61,sinai no voc 61,3081.2574235013453,0.8925233644859814,0.395690499510284,400.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.xml,1017,877
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v,vat44,vat44,3484.757474243641,0.8411214953271028,0.31831537708129287,325.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00010_fol-2v.xml,1017,951
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r,ashkenazy,ashkenazy,99999.0,0.9941520467836257,0.991389913899139,802.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.xml,809,7
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r,biblia9,biblia9,99999.0,0.9649122807017544,0.6555965559655597,528.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.xml,809,443
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r,italian_7,italian 7,99999.0,0.8713450292397661,0.6014760147601476,485.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.xml,809,400
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r,prenumeranten,prenumeranten,99999.0,0.9883040935672515,0.9384993849938499,771.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.xml,809,40
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r,sephardi,sephardi,99999.0,0.8888888888888888,0.46248462484624847,372.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.xml,809,557
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r,sinai_no_voc_61,sinai no voc 61,99999.0,0.9766081871345029,0.6642066420664207,535.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.xml,809,397
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r,vat44,vat44,99999.0,0.9883040935672515,0.6519065190651907,524.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00011_fol-3r.xml,809,399
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v,ashkenazy,ashkenazy,99999.0,0.9951923076923077,0.9886831275720165,957.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.xml,968,11
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v,biblia9,biblia9,3071.4047553539276,0.9711538461538461,0.6008230452674898,581.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.xml,968,793
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v,italian_7,italian 7,102082.62911188602,0.8942307692307693,0.4351851851851852,421.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.xml,968,810
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v,prenumeranten,prenumeranten,99999.0,0.9903846153846154,0.8786008230452675,859.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.xml,968,122
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v,sephardi,sephardi,102039.88659761846,0.8701923076923077,0.43621399176954734,422.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.xml,968,795
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v,sinai_no_voc_61,sinai no voc 61,101887.1579896668,0.9711538461538461,0.6162551440329218,594.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.xml,968,663
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v,vat44,vat44,102089.10309123993,0.9711538461538461,0.5555555555555556,534.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00012_fol-3v.xml,968,696
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r,ashkenazy,ashkenazy,99999.0,0.9854368932038835,0.9660678642714571,969.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.xml,1002,33
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r,biblia9,biblia9,102819.70937776566,0.9466019417475728,0.5169660678642715,521.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.xml,1002,866
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r,italian_7,italian 7,102627.17724138312,0.7087378640776699,0.3263473053892216,334.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.xml,1002,910
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r,prenumeranten,prenumeranten,100872.41072559357,0.9854368932038835,0.811377245508982,821.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.xml,1002,217
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r,sephardi,sephardi,102580.47916269302,0.8106796116504854,0.37924151696606784,379.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.xml,1002,878
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r,sinai_no_voc_61,sinai no voc 61,102274.39174175262,0.9757281553398058,0.5898203592814372,589.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.xml,1002,684
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r,vat44,vat44,102893.99144756794,0.9466019417475728,0.49500998003992014,495.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00013_fol-4r.xml,1002,810
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v,ashkenazy,ashkenazy,99999.0,1.0,0.9723451327433629,873.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.xml,898,25
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v,biblia9,biblia9,102465.3365828991,0.9162011173184358,0.543141592920354,487.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.xml,898,642
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v,italian_7,italian 7,102266.37254697084,0.8156424581005587,0.4059734513274336,363.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.xml,898,655
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v,prenumeranten,prenumeranten,99999.0,0.994413407821229,0.8174778761061947,738.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.xml,898,202
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v,sephardi,sephardi,102456.31892332435,0.7094972067039106,0.3141592920353982,280.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.xml,898,773
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v,sinai_no_voc_61,sinai no voc 61,102282.4998242259,0.9553072625698324,0.581858407079646,519.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.xml,898,596
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v,vat44,vat44,102739.5801281929,0.9441340782122905,0.46349557522123896,415.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00014_fol-4v.xml,898,688
