variant,variant_description,dataset,dataset_label,pages,rows,row_metric,col_metric,pearson_r
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,pll_score,wer,0.13199198666859077
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,pll_score,cer,-0.012987712725168963
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,pll_score,levenshtein,0.10100361573417901
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,wer,pll_score,0.13199198666859077
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,wer,cer,0.8257905020338937
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,wer,levenshtein,0.8096504540114305
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,cer,pll_score,-0.012987712725168963
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,cer,wer,0.8257905020338937
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,cer,levenshtein,0.9827242169991788
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,levenshtein,pll_score,0.10100361573417901
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,levenshtein,wer,0.8096504540114305
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,levenshtein,cer,0.9827242169991788
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,mshuntington115,Bodleian MS Huntington 115,9,50,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,pll_score,wer,0.3673360089878463
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,pll_score,cer,0.14732205934882528
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,pll_score,levenshtein,0.3488853195766622
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,wer,pll_score,0.3673360089878463
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,wer,cer,0.9297280418411616
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,wer,levenshtein,0.9748444771722916
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,cer,pll_score,0.14732205934882528
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,cer,wer,0.9297280418411616
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,cer,levenshtein,0.95418494127652
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,levenshtein,pll_score,0.3488853195766622
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,levenshtein,wer,0.9748444771722916
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,levenshtein,cer,0.95418494127652
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munich229amitaitanchuma2,Munich 229 Amitai Tanchuma 2,2,11,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,pll_score,wer,-0.21274561356963353
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,pll_score,cer,-0.016439322062093184
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,pll_score,levenshtein,0.09433874038499872
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,wer,pll_score,-0.21274561356963353
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,wer,cer,0.9467875929326135
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,wer,levenshtein,0.8608618065643935
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,cer,pll_score,-0.016439322062093184
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,cer,wer,0.9467875929326135
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,cer,levenshtein,0.7845009676434875
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,levenshtein,pll_score,0.09433874038499872
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,levenshtein,wer,0.8608618065643935
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,levenshtein,cer,0.7845009676434875
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,pll_score,wer,0.8024884652930233
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,pll_score,cer,0.7530289600892593
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,pll_score,levenshtein,0.7605715116218459
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,wer,pll_score,0.8024884652930233
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,wer,cer,0.9496896444735923
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,wer,levenshtein,0.9474041573598656
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,cer,pll_score,0.7530289600892593
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,cer,wer,0.9496896444735923
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,cer,levenshtein,0.9965877816056494
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,levenshtein,pll_score,0.7605715116218459
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,levenshtein,wer,0.9474041573598656
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,levenshtein,cer,0.9965877816056494
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,pll_score,wer,-0.08967041747573358
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,pll_score,cer,0.6529510508873692
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,pll_score,levenshtein,0.5731069816305209
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,wer,pll_score,-0.08967041747573358
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,wer,cer,0.0402243262209548
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,wer,levenshtein,0.06763978799306856
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,cer,pll_score,0.6529510508873692
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,cer,wer,0.0402243262209548
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,cer,levenshtein,0.12637685999833748
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,levenshtein,pll_score,0.5731069816305209
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,levenshtein,wer,0.06763978799306856
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,levenshtein,cer,0.12637685999833748
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatebr34,Vat Ebr 34,5,30,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,pll_score,wer,0.33851855676988346
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,pll_score,cer,0.7734386644554218
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,pll_score,levenshtein,0.8868568379322018
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,wer,pll_score,0.33851855676988346
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,wer,cer,0.2141353593745895
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,wer,levenshtein,0.3013670300474271
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,cer,pll_score,0.7734386644554218
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,cer,wer,0.2141353593745895
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,cer,levenshtein,0.7266120520187468
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,levenshtein,pll_score,0.8868568379322018
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,levenshtein,wer,0.3013670300474271
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,levenshtein,cer,0.7266120520187468
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,pll_score,wer,0.9619797688032574
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,pll_score,cer,0.8772535658286024
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,pll_score,levenshtein,0.9117183769315845
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,wer,pll_score,0.9619797688032574
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,wer,cer,0.9432335424091124
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,wer,levenshtein,0.9515650993586355
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,cer,pll_score,0.8772535658286024
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,cer,wer,0.9432335424091124
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,cer,levenshtein,0.9921681100178772
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,levenshtein,pll_score,0.9117183769315845
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,levenshtein,wer,0.9515650993586355
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,levenshtein,cer,0.9921681100178772
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,levenshtein,levenshtein,1.0
