dataset,dataset_label,image,image_stem,model,model_label,pll_score,wer,cer,levenshtein,gt_source,gt_file,prediction_file,gt_chars,pred_chars,pll_per_pred_char,pll_per_gt_char,pll_per_char_mean,pred_lines_xml,page_weighted_wc,page_mean_wc,page_string_count,gt_lines_text,len_ratio,line_ratio,base_valid,page_high_confidence,page_complete_high_confidence,removed_by_worst_page_trim,keep_after_worst_page_trim,page_diagnostic_count,selected_run
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,327_e2363_default.jpg,327_e2363_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/327_e2363_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,347_a171b_default.jpg,347_a171b_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/347_a171b_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,353_aeb97_default.jpg,353_aeb97_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/353_aeb97_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,36_459a6_default.jpg,36_459a6_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/36_459a6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,ashkenazy,ashkenazy,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,biblia9,biblia9,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,italian_7,italian 7,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,prenumeranten,prenumeranten,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,sephardi,sephardi,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,56_753b6_default.jpg,56_753b6_default,vat44,vat44,,,,,gt,datasets/vatican44amitaimidrashtanchu/gt/56_753b6_default.txt,,0,0,,,,0,,,0,0,0.0,0.0,False,False,False,False,True,51,full_run_20260617_selected_handwritings
